epoch,Sorensen_Dice_coef,loss,negative_precision,precision,recall,val_Sorensen_Dice_coef,val_loss,val_negative_precision,val_precision,val_recall
151,0.4670829772949219,0.571836531162262,0.8670392036437988,0.5826641917228699,0.2752731144428253,0.3502741754055023,0.6864439249038696,0.8633947968482971,0.6452884674072266,0.1881574541330337
152,0.468703955411911,0.5697535276412964,0.8703469634056091,0.5573911666870117,0.3058633804321289,0.1338206380605697,0.9067743420600892,0.8408522605895996,0.4555419683456421,0.0414568111300468
153,0.463506817817688,0.5754547715187073,0.8688604831695557,0.5611205697059631,0.2890089452266693,0.1970393508672714,0.8451390862464905,1.0,0.1650808751583099,1.0
154,0.4762386977672577,0.5644539594650269,0.8701587915420532,0.5733874440193176,0.3011278808116913,0.2446763515472412,0.7916743159294128,0.849016010761261,0.6444392800331116,0.0972064211964607
155,0.4650165438652038,0.5752842426300049,0.8694475889205933,0.558876633644104,0.2962181568145752,0.2463887482881546,0.7847012877464294,0.8497408032417297,0.5520969033241272,0.1035054549574852
156,0.4705122709274292,0.5677636861801147,0.8686826825141907,0.5710585713386536,0.2945118248462677,0.2046672105789184,0.8253554701805115,0.8460045456886292,0.6859938502311707,0.0726748630404472
157,0.4648134410381317,0.5732966661453247,0.8689302206039429,0.5601308345794678,0.2935675084590912,0.0221614111214876,1.0142526626586914,0.8357023596763611,0.4146734774112701,0.0049269273877143
158,0.4704597890377044,0.5671910047531128,0.8700570464134216,0.564506471157074,0.2999637722969055,0.004089297261089,1.0335988998413086,0.8350464701652527,0.2789145410060882,0.000849902164191
159,0.4655478894710541,0.5724830627441406,0.8697800636291504,0.5547862648963928,0.3007983863353729,0.0264780819416046,1.010019302368164,0.8360498547554016,0.463540107011795,0.0060926657170057
160,0.4686075448989868,0.569277822971344,0.8685438632965088,0.5710384249687195,0.2900730669498443,0.0003923432959709,1.0384694337844849,0.8349349498748779,0.2601175308227539,7.876504241721705e-05
161,0.4746184349060058,0.564396321773529,0.8698697090148926,0.5708001255989075,0.3017856478691101,0.2730720341205597,0.7729946970939636,0.8566625714302063,0.5434406995773315,0.1526484489440918
162,0.4716602861881256,0.5664684772491455,0.8704047203063965,0.560310423374176,0.3079083263874054,0.0469928719103336,0.9892473816871644,0.8375782370567322,0.4587403535842895,0.0137785533443093
163,0.4642700254917145,0.5749030709266663,0.8699586987495422,0.5507455468177795,0.3048379421234131,0.1319662928581237,0.9002867341041565,0.841824471950531,0.7191616892814636,0.0415005646646022
164,0.4622309505939483,0.5765491724014282,0.8691184520721436,0.5517932176589966,0.2980724275112152,0.2917037904262543,0.7559720873832703,0.8599810600280762,0.4548892676830292,0.1840344667434692
165,0.4633579850196838,0.5752618908882141,0.8673874735832214,0.5694516897201538,0.282935619354248,0.1690639853477478,0.86756831407547,0.844191312789917,0.3900745213031769,0.0645381584763526
166,0.469689130783081,0.5689728260040283,0.8698364496231079,0.5637009739875793,0.2999175488948822,0.2748640477657318,0.7723684310913086,0.8564996719360352,0.4864763915538788,0.1512726992368698
167,0.4721855819225311,0.5657456517219543,0.8710415959358215,0.5590727925300598,0.3073096573352813,0.3177680373191833,0.7260900139808655,0.8653324246406555,0.5334416031837463,0.2255083471536636
168,0.4764381349086761,0.5624621510505676,0.8691889047622681,0.5817689299583435,0.2934085428714752,1.976201701836544e-06,1.0396193265914917,0.8349192142486572,0.2952839434146881,3.952463600853662e-07
169,0.4772893190383911,0.5609604716300964,0.8713003396987915,0.564331591129303,0.3128146529197693,0.015616632066667,1.0204167366027832,0.8356597423553467,0.3516962230205536,0.0037090906407684
170,0.4648006856441498,0.5722611546516418,0.869382917881012,0.5581874847412109,0.295381635427475,0.2484506964683532,0.7906952500343323,0.8501040935516357,0.5648987889289856,0.0996608808636665
171,0.4859371185302734,0.5519701838493347,0.8701696395874023,0.5920472145080566,0.3005571365356445,0.3901971876621246,0.6504702568054199,0.8724445700645447,0.5941773056983948,0.2649736404418945
172,0.4725978970527649,0.5653976202011108,0.8693326711654663,0.5723435878753662,0.2948980927467346,0.0189494956284761,1.0177983045578003,0.8356718420982361,0.4474694430828094,0.0044630584307014
173,0.4851793050765991,0.552861750125885,0.8706575036048889,0.5874971747398376,0.3031076788902282,4.063575488544302e-06,1.03787362575531,0.8349192142486572,0.2116565108299255,8.127317983053217e-07
174,0.4689784049987793,0.5689648985862732,0.8686491250991821,0.5678221583366394,0.2933386266231537,0.1473557204008102,0.8942373991012573,0.8393354415893555,0.1953504830598831,0.0937418937683105
175,0.4629598259925842,0.5765755772590637,0.8694342374801636,0.5534359216690063,0.2967886626720428,0.2976182997226715,0.7462937831878662,0.8575353026390076,0.623762309551239,0.1532084792852401
176,0.4713813364505768,0.567747950553894,0.8696104288101196,0.56819748878479,0.2978281378746032,0.1037951707839965,0.9294443726539612,0.8406530022621155,0.6328388452529907,0.0341728329658508
177,0.487180233001709,0.5514984130859375,0.8705195784568787,0.5970994830131531,0.297866553068161,0.0296753775328397,1.007102370262146,0.8365139961242676,0.4529914855957031,0.0082239164039492
178,0.479066401720047,0.559309184551239,0.8684632182121277,0.5889073014259338,0.2899191081523895,0.1513377875089645,0.8782246708869934,0.8427695631980896,0.5313854813575745,0.056585106998682
179,0.474803477525711,0.5632666349411011,0.8694018125534058,0.578891932964325,0.2940078377723694,0.0297995153814554,1.0060124397277832,0.8362676501274109,0.3480197489261627,0.0074903252534568
180,0.4818775653839111,0.5555539727210999,0.8717073798179626,0.5769405364990234,0.3083179891109466,0.3226056098937988,0.7152466177940369,0.8613027930259705,0.6168479323387146,0.1800405234098434
181,0.4780981242656708,0.5587257146835327,0.8685539364814758,0.5864033102989197,0.2912346124649048,0.0192044246941804,1.0166935920715332,0.8357219099998474,0.5086336135864258,0.0045001641847193
182,0.4750691950321197,0.5625723004341125,0.8697500228881836,0.5786587595939636,0.2937136590480804,0.0133004561066627,1.0233232975006104,0.8355269432067871,0.2954155802726745,0.003088034922257
183,0.479187935590744,0.5582425594329834,0.8691486120223999,0.5932921171188354,0.288222998380661,0.0321576036512851,1.0030014514923096,0.8367065787315369,0.4728077948093414,0.0094563886523246
184,0.4699412882328033,0.5676000118255615,0.8691880702972412,0.572612464427948,0.2914766669273376,0.3789174556732178,0.6581611037254333,0.8627542853355408,0.688546359539032,0.1827486604452133
185,0.4836563766002655,0.5534660220146179,0.8700560927391052,0.5934283137321472,0.2953626811504364,0.0351609773933887,0.999772012233734,0.8364723324775696,0.3732932507991791,0.00868187751621
186,0.4858802855014801,0.5513654947280884,0.869988739490509,0.5907925367355347,0.3009868264198303,0.1400552242994308,0.8900895714759827,0.8420507311820984,0.6879057884216309,0.043072510510683
187,0.472878485918045,0.5658907294273376,0.870295524597168,0.5671351552009583,0.3050481081008911,0.0276780966669321,1.0088993310928345,0.8362912535667419,0.4999888241291046,0.0073387534357607
188,0.4803090691566467,0.5572973489761353,0.8699805736541748,0.5797896385192871,0.3026676476001739,0.0297897402197122,1.0055978298187256,0.8359581828117371,0.450210690498352,0.0064579583704471
189,0.4774195551872253,0.5610288977622986,0.870954692363739,0.5730558633804321,0.3060768842697143,0.1290570795536041,0.9030360579490662,0.8408600687980652,0.4232515394687652,0.0399262122809886
190,0.4844912886619568,0.5542821884155273,0.8712701797485352,0.5812666416168213,0.3094707131385803,0.3226009011268616,0.7161378264427185,0.8614404201507568,0.5293647646903992,0.1936407685279846
191,0.4782589972019195,0.5594078302383423,0.870308518409729,0.5766460299491882,0.3004584312438965,0.0219027176499366,1.0152124166488647,0.8360239863395691,0.3060541152954101,0.0057328972034156
192,0.4819838404655456,0.5560001730918884,0.870013415813446,0.5823048949241638,0.3012995719909668,0.3029340505599975,0.7415302991867065,0.860417902469635,0.456701397895813,0.181232139468193
193,0.4852842092514038,0.5521174669265747,0.8713756799697876,0.5855161547660828,0.306458830833435,0.0923927351832389,0.9422200322151184,0.8386433124542236,0.4907496273517608,0.0253722053021192
194,0.4856521189212799,0.5515372157096863,0.8705851435661316,0.5893644094467163,0.3011134266853332,0.0980956330895423,0.932944655418396,0.8403018116950989,0.5154478549957275,0.0304070711135864
195,0.4869805574417114,0.5499592423439026,0.8709288835525513,0.587786078453064,0.3072849810123443,0.1981983631849289,0.8395119309425354,0.8521944880485535,0.1665735691785812,0.945933997631073
196,0.4742908477783203,0.5645393133163452,0.8686463832855225,0.5777291655540466,0.2919797599315643,0.2435486316680908,0.79659503698349,0.8514080047607422,0.5832248330116272,0.1084183827042579
197,0.4785274565219879,0.5591707229614258,0.8694601655006409,0.5826759338378906,0.2943155169486999,0.204960748553276,0.8393024802207947,0.848911702632904,0.5327680706977844,0.0900252684950828
198,0.4640713930130005,0.5730546712875366,0.8685852885246277,0.5639104247093201,0.290558397769928,0.1211503148078918,0.9101166725158693,0.841851532459259,0.5992823243141174,0.0394466929137706
199,0.4741966724395752,0.5628640055656433,0.8705225586891174,0.5681708455085754,0.3052704036235809,0.0893011465668678,0.9488300085067748,0.8386672139167786,0.4686455726623535,0.0244810748845338
200,0.4757830500602722,0.5614937543869019,0.8703959584236145,0.5739955902099609,0.3004246950149536,0.1311813443899154,0.9014650583267212,0.8418712019920349,0.5562337636947632,0.0448969341814518
201,0.4785490930080414,0.5582386255264282,0.8709409236907959,0.5723218321800232,0.3069939315319061,0.1706604957580566,0.8603401184082031,0.8432872295379639,0.589396059513092,0.0534927546977996
202,0.4914063513278961,0.5458188056945801,0.8702867031097412,0.6060054302215576,0.2955222129821777,0.0377243794500827,0.9970502853393556,0.8363577723503113,0.4566527903079986,0.0093302195891737
203,0.4733296036720276,0.5645725131034851,0.8686395287513733,0.578498899936676,0.2925222516059875,0.084852285683155,0.948759913444519,0.839007556438446,0.4780766665935516,0.0234483461827039
204,0.4881646335124969,0.5496951937675476,0.8715882301330566,0.5863997340202332,0.309587150812149,0.0123872784897685,1.024141788482666,0.8354862332344055,0.2479904443025589,0.0028236869256943
205,0.4827134311199188,0.5539865493774414,0.870913565158844,0.5830062031745911,0.3032048046588897,0.0165932700037956,1.0186715126037598,0.8357070088386536,0.3418401479721069,0.0039414423517882
206,0.5034305453300476,0.5325772762298584,0.8720793128013611,0.6134588718414307,0.3114856779575348,0.0708026364445686,0.9609354138374328,0.8390524387359619,0.5372447967529297,0.0229220986366271
207,0.4919124543666839,0.5436654090881348,0.8706598281860352,0.6014688611030579,0.302959680557251,0.0474727153778076,0.985203504562378,0.8378708362579346,0.4597298800945282,0.0147540057078003
208,0.4826992154121399,0.5525609850883484,0.8710224628448486,0.5837152004241943,0.3027110397815704,0.0382066704332828,0.994644284248352,0.8369905352592468,0.4227057993412018,0.010561965405941
209,0.4994531869888305,0.5355210304260254,0.8736448287963867,0.5929961800575256,0.3254138529300689,0.0407895110547542,0.991713285446167,0.8371882438659668,0.3802134096622467,0.0116788633167743
210,0.5054603815078735,0.5293007493019104,0.8732296228408813,0.6093140244483948,0.3172765374183655,0.0176105480641126,1.0160374641418457,0.8357622027397156,0.2516201436519623,0.0043701352551579
211,0.4972771108150482,0.5373700857162476,0.8705202341079712,0.6137380599975586,0.2994578778743744,0.111894778907299,0.9162396788597108,0.8416585326194763,0.5272480845451355,0.037472266703844
212,0.4968365728855133,0.5376011729240417,0.8703047633171082,0.610131025314331,0.3006869852542877,0.0517768822610378,0.9795969128608704,0.8379990458488464,0.4722718894481659,0.0166145898401737
213,0.5007143020629883,0.5336215496063232,0.8706288933753967,0.6199046969413757,0.2998353242874145,0.1641043722629547,0.8631106019020081,0.8442859053611755,0.586724579334259,0.0558673478662967
214,0.5059394240379333,0.5282729864120483,0.8721632957458496,0.6161852478981018,0.3095988631248474,0.0141917346045374,1.019079566001892,0.8355622887611389,0.2744343280792236,0.0033545556943863
215,0.4930494129657745,0.5409409403800964,0.8712645173072815,0.5965890884399414,0.3094773292541504,0.119889847934246,0.907136857509613,0.8413393497467041,0.5516767501831055,0.0370998866856098
216,0.5159702897071838,0.5181058645248413,0.8726979494094849,0.6332699060440063,0.3135595023632049,0.1106796935200691,0.91712886095047,0.8418563008308411,0.5904805064201355,0.0381251461803913
217,0.4956306517124176,0.5385683178901672,0.8711983561515808,0.6018036007881165,0.3071009814739227,0.0544973649084568,0.976411759853363,0.8381784558296204,0.473788857460022,0.0175150353461503
218,0.5019193887710571,0.5320261120796204,0.8720676898956299,0.6132082939147949,0.3066622316837311,0.0565013326704502,0.9740358591079712,0.8387749791145325,0.4179529845714569,0.0201608296483755
219,0.4998663365840912,0.5338289141654968,0.8711178302764893,0.612726092338562,0.3037987351417541,0.0460526831448078,0.9848792552947998,0.8381021022796631,0.4226554930210113,0.0163588635623455
220,0.506666362285614,0.526844322681427,0.8715850710868835,0.625375509262085,0.3054035305976867,0.1347856670618057,0.8910962343215942,0.8431882262229919,0.5997737646102905,0.0474668592214584
221,0.4978938996791839,0.5358812212944031,0.8722143173217773,0.6044116616249084,0.3101943433284759,0.0146282128989696,1.0184810161590576,0.8355722427368164,0.2512723207473755,0.003455568337813
222,0.5001180768013,0.5337258577346802,0.8707024455070496,0.6174378395080566,0.3006365001201629,0.0469967126846313,0.9839394092559814,0.8378114104270935,0.4518443644046783,0.0154639668762683
223,0.4894541203975677,0.5441772937774658,0.8716384172439575,0.5893519520759583,0.3098277449607849,0.1015540584921836,0.9263288974761964,0.8414216041564941,0.5467151999473572,0.0357183180749416
224,0.5107808113098145,0.5227962136268616,0.87241530418396,0.6236487030982971,0.3116602599620819,0.1359035521745681,0.8897436857223511,0.843311607837677,0.5682350993156433,0.047882679849863
225,0.4934979677200317,0.5399277806282043,0.8712319135665894,0.6009997129440308,0.3054243326187134,0.0992460623383522,0.9284657835960388,0.8417168259620667,0.6466514468193054,0.0357989333570003
226,0.5018587112426758,0.531669020652771,0.8726221323013306,0.6052983999252319,0.3149555027484894,0.0245700199156999,1.007894515991211,0.8361195921897888,0.3763827085494995,0.0061797327362
227,0.501289427280426,0.5324834585189819,0.8749701976776123,0.588453471660614,0.333864688873291,0.1471470892429351,0.8827000856399536,0.8436062932014465,0.6562354564666748,0.0501781739294528
228,0.5005396604537964,0.533170223236084,0.8730393648147583,0.5991477370262146,0.3189549148082733,0.1419657766819,0.8860852122306824,0.8429571986198425,0.5835607647895813,0.046307947486639
229,0.5071224570274353,0.5267863869667053,0.8723109364509583,0.6182031631469727,0.3137032091617584,0.0442438013851642,0.9868382811546326,0.8376588821411133,0.4172122478485107,0.0144190974533557
230,0.5034648776054382,0.5300009846687317,0.8731018900871277,0.605889081954956,0.3175676167011261,0.060013398528099,0.9698394536972046,0.8394877314567566,0.4811768531799316,0.0224142502993345
231,0.5076885223388672,0.5256592631340027,0.8718259930610657,0.6249467134475708,0.3073423206806183,0.0913821756839752,0.9366059303283693,0.8401880860328674,0.5440741181373596,0.0295239370316267
232,0.5065573453903198,0.5265142321586609,0.8736209273338318,0.6105767488479614,0.3180183470249176,0.0180931724607944,1.0138230323791504,0.8357903957366943,0.262563407421112,0.00451774103567
233,0.5020766854286194,0.5308060646057129,0.8715060949325562,0.6156629323959351,0.3059240281581878,0.0359886474907398,0.9947515726089478,0.8369932174682617,0.410336822271347,0.0105622494593262
234,0.5172114968299866,0.5155985951423645,0.8730230331420898,0.634160041809082,0.3145368695259094,0.0819566771388053,0.9460647702217102,0.8404769897460938,0.4603043794631958,0.0288773626089096
235,0.4961453676223755,0.5365095734596252,0.8725807666778564,0.5955459475517273,0.3168142437934875,0.0696919187903404,0.958918273448944,0.8397524356842041,0.4646323919296264,0.0246291235089302
236,0.5022842884063721,0.5303411483764648,0.8716568946838379,0.6154777407646179,0.3056902289390564,0.0388429351150989,0.9915265440940856,0.8368637561798096,0.4076075553894043,0.01052460167557
237,0.5051844120025635,0.527454674243927,0.8718305230140686,0.614857017993927,0.3105218112468719,0.0217926055192947,1.0094956159591677,0.8360331654548645,0.2992233335971832,0.0057195932604372
238,0.5029556155204773,0.5295327305793762,0.8718381524085999,0.6144970655441284,0.3077545464038849,0.045719426125288,0.984086811542511,0.8376438021659851,0.3971546590328216,0.01406707521528
239,0.5065193176269531,0.5259580612182617,0.8726552128791809,0.6144492030143738,0.3151566982269287,0.0574651770293712,0.9716989398002625,0.838309109210968,0.4449834823608398,0.0174229461699724
240,0.5025758743286133,0.529804527759552,0.8713019490242004,0.6171261668205261,0.3038505911827087,0.0265800971537828,1.004217505455017,0.8361974358558655,0.3512544333934784,0.0067193191498517
241,0.5016749501228333,0.5306967496871948,0.8734349608421326,0.5983104705810547,0.3220843374729156,0.147126242518425,0.8769516348838806,0.8436192870140076,0.5970006585121155,0.0501313507556915
242,0.5078815221786499,0.5245183706283569,0.8738816380500793,0.611292839050293,0.3213132619857788,0.0595352910459041,0.9694997668266296,0.8392556309700012,0.4143055975437164,0.0220299493521451
243,0.5047780871391296,0.5277680158615112,0.8706390261650085,0.625420868396759,0.300906091928482,0.0415685437619686,0.9886263012886048,0.838000476360321,0.3621654808521271,0.0157605204731225
244,0.5018270015716553,0.530599057674408,0.8715794086456299,0.6129347085952759,0.3061312735080719,0.046611338853836,0.9830049872398376,0.838087260723114,0.3603189885616302,0.0159089248627424
245,0.505359411239624,0.526858389377594,0.8723450899124146,0.6152506470680237,0.3115573227405548,0.1402735263109207,0.8855430483818054,0.84385085105896,0.579784095287323,0.0522481761872768
246,0.5090901255607605,0.5230130553245544,0.8727158904075623,0.6203925609588623,0.3122106194496155,0.1682832390069961,0.8546895980834961,0.8451828360557556,0.5981937050819397,0.0601343996822834
247,0.5022055506706238,0.5298826098442078,0.8715130686759949,0.6141470670700073,0.3072865307331085,0.125987097620964,0.8987771272659302,0.8423738479614258,0.5508245825767517,0.0426442474126815
248,0.5074423551559448,0.5246397852897644,0.872851550579071,0.6168133616447449,0.316898763179779,0.0253588780760765,1.0053603649139404,0.8362254500389099,0.3945614397525787,0.0067183417268097
249,0.4904789924621582,0.5416774749755859,0.8727987408638,0.5871309638023376,0.3130041658878326,0.0151037322357296,1.016122817993164,0.8356104493141174,0.3032304346561432,0.0036503102164715
250,0.4969936907291412,0.5351342558860779,0.8735970854759216,0.5889294147491455,0.3243135213851928,0.0795703083276748,0.9478890299797058,0.8407332897186279,0.6083065867424011,0.0293332990258932
251,0.5143764615058899,0.5176048874855042,0.8734497427940369,0.6253079175949097,0.3182288110256195,0.0318152122199535,0.9983643293380736,0.8368322849273682,0.2952118813991546,0.0095794666558504
252,0.5032966136932373,0.5287597179412842,0.8718047142028809,0.6134625673294067,0.3080432713031769,0.0959373041987419,0.9365274906158448,0.8407403826713562,0.5472378134727478,0.0324201807379722
